ImageIdx,Precision,Recall,F1,Dice,IoU
0,0.9881352580581373,0.9659771892518848,0.976930596285435,0.9769305962376866,0.9549015859970474
1,0.9981113320079523,0.9005381165919283,0.9468175388967468,0.9468175388744268,0.8990061777733456
2,1.0,0.8819487591827784,0.9372718092130816,0.9372718091948794,0.8819487591505446
3,0.9567376563842995,0.9886509424652127,0.9724325373713842,0.972432537347786,0.9463442281812608
4,0.9653901290190456,0.9694269262407458,0.967404316448336,0.9674043164152476,0.9368665120280314
5,0.9879068188568761,0.9842732730193625,0.986086698714555,0.9860866986936726,0.9725552445393477
6,0.9996046041648361,0.8550544907929349,0.9216965081422669,0.9216965081235985,0.854765393108127
7,0.9975305990981318,0.8875620940007642,0.9393387928419775,0.9393387928182353,0.8856162424513575
8,0.9895397489539749,0.9740709538519142,0.9817444219066938,0.9817444218835383,0.9641434262501555
9,0.9808610133539025,0.9661427418205992,0.9734462465910722,0.9734462465677851,0.9482662191951777
10,0.9990290588806436,0.9063168491254562,0.9504173127041203,0.9504173126727669,0.9055192355478049
11,0.9933030375508252,0.9555913483663139,0.9740823267268676,0.9740823267078285,0.9494741654873695
12,0.9985495015559892,0.9235891744215828,0.9596076716911555,0.9596076716850753,0.922351737482828
13,1.0,0.8764008370146478,0.934129659000793,0.9341296589776434,0.8764008369738944
14,0.9998782788631246,0.9063275776466045,0.9508073383876382,0.9508073383601248,0.9062275911023097
15,0.9977570738440303,0.9129611114034626,0.9534775081750982,0.9534775081488973,0.9110912718773715
16,0.9989111315855599,0.9200740626446536,0.9578731777840247,0.9578731777647911,0.9191522157641945
17,0.9792498004788508,0.9738095238095238,0.9765220851571826,0.9765220851248003,0.9541213063145333
18,0.99955394124769,0.8610638414667618,0.9251548215865526,0.92515482155927,0.8607330991626024
19,0.998401875133177,0.9198979090998332,0.957543554897052,0.9575435548481304,0.9185453831681488
20,0.998273331606665,0.9187922129519269,0.9568851373717312,0.9568851373321381,0.9173343910418615
21,0.9972392330087341,0.8895007835236176,0.9402939158009324,0.9402939157786806,0.8873157659273195
22,0.993571501168818,0.9430817837590141,0.9676684937947759,0.9676684937887893,0.9373621631875377
23,0.9874547444640902,0.920059621871813,0.9525666016894087,0.952566601676514,0.9094292803735156
24,0.9989186638617462,0.9404186795491143,0.96878634760225,0.9687863475930139,0.939462297974567
25,0.9990022888667175,0.9167384747953469,0.9561041368270284,0.9561041368001768,0.9158999192404681
26,0.9988952846095703,0.9573163936253204,0.9776639635794565,0.9776639635516385,0.9563039242440131
27,0.9904400268036632,0.9753211332042935,0.9828224394352462,0.9828224394134623,0.9662250500755589
28,0.9934684084244202,0.9429999367368888,0.967576514881049,0.9675765148496454,0.9371895629715693
29,0.9841026724411113,0.9660911494789236,0.9750137359043458,0.9750137358788359,0.9512456605599732
30,0.9916233071331045,0.9652645569165559,0.9782664094069679,0.9782664093980645,0.9574574217744343
31,0.9787805533172173,0.9335451145155506,0.9556278191545159,0.9556278191294548,0.915026114859631
32,0.9897204342396003,0.9513783072447708,0.9701706886403767,0.9701706886175357,0.9420694069342019
33,0.9994256999282125,0.8855107492685409,0.9390260353433157,0.9390260353116475,0.8850603940950375
34,0.9915728443335805,0.9675042757531904,0.9793907108373564,0.979390710804748,0.9596137534442739
35,0.9993497073683157,0.9420030177291588,0.9698293647904075,0.9698293647668674,0.9414259459525269
36,0.9997703261368857,0.9255302184659544,0.9612189130254768,0.961218912998945,0.9253334749999823
37,0.999539312039312,0.9252309879175551,0.9609507640067911,0.9609507639831463,0.9248366012633875
