ImageIdx,Precision,Recall,F1,Dice,IoU
0,0.9767800366123904,0.9798956118306592,0.978335343787696,0.9783353437404905,0.9575894964619259
1,0.9978498827208757,0.915695067264574,0.9550088859788607,0.9550088859565287,0.9138918724975881
2,1.0,0.8900624977157268,0.9418339327841591,0.9418339327659466,0.8900624976831965
3,0.9468280506758348,0.9920063159972368,0.9688908166461843,0.9688908166228369,0.9396587987408432
4,0.963407973784817,0.9673704414587332,0.9653851416062389,0.9653851415732184,0.9330864849951674
5,0.9821413634462568,0.9927707787266424,0.9874274661508704,0.9874274661301105,0.9751671441810902
6,0.9994389054339851,0.8701991732431417,0.9303521565318709,0.9303521565131813,0.8697742553104543
7,0.9968412740194789,0.9044230034390524,0.9483859657909894,0.9483859657672389,0.901838445375222
8,0.9800679923625017,0.9849761303004774,0.9825159317444385,0.9825159317215034,0.9656327429124698
9,0.9687485247604211,0.9744527280497649,0.9715922541546328,0.9715922541316322,0.9447539247297659
10,0.998841961852861,0.9225493897068076,0.9591810034669981,0.9591810034356256,0.9215636980125973
11,0.9867332604963321,0.9697806412026384,0.9781835061117128,0.9781835060927939,0.9572986068686667
12,0.9975112125061572,0.9385664280225878,0.9671415195711871,0.9671415195651096,0.9363737025791664
13,1.0,0.8944896535689375,0.9443067180481579,0.9443067180249796,0.894489653527343
14,0.9995818898578426,0.9232084735477465,0.9598784020189853,0.9598784019914572,0.9228521009748069
15,0.9939199459550752,0.9290638320265221,0.9603981939835717,0.9603981939574499,0.9238135104953266
16,0.9981021536430399,0.9331893226353958,0.9645548423109126,0.9645548422916839,0.931536388104292
17,0.9728634015562676,0.983994708994709,0.9783973958504587,0.9783973958182883,0.9577084003245762
18,0.9996246246246246,0.8770928253828841,0.9343586444840795,0.9343586444567598,0.8768040388038849
19,0.9935830002103935,0.9271620693040149,0.9592240897780937,0.9592240897293849,0.9216432473729856
20,0.9924027383536483,0.9445371473976957,0.9678785164678582,0.9678785164284542,0.9377563899544212
21,0.9974145080247817,0.9154242220729796,0.9546621842461596,0.9546621842238721,0.9132571019781465
22,0.9920046262539914,0.9515712804186865,0.9713673740706091,0.9713673740646304,0.9443287618661075
23,0.9845394918150251,0.9342067414555059,0.9587129496692474,0.9587129496563835,0.9206999638956574
24,0.9976135040745052,0.9516908212560387,0.9741112279405496,0.9741112279313222,0.949529085855041
25,0.9949662510010296,0.9367729426971133,0.9649930651872399,0.9649930651604718,0.9323542023513961
26,0.9951037537887619,0.9512983394628329,0.9727081078001254,0.9727081077724145,0.9468663338354484
27,0.9892035398230089,0.9834594404363892,0.9863231271507985,0.9863231271290408,0.9730153202919126
28,0.9893142782221057,0.9547036123236541,0.9717008467209685,0.9717008466896848,0.9449592986258635
29,0.9804677326944111,0.9759941929797272,0.9782258483604428,0.978225848335025,0.9573797171723436
30,0.9874076500345744,0.9745680520133625,0.9809458384554197,0.980945838446553,0.9626042220868795
31,0.9722381973126993,0.9528103704462776,0.9624262498706138,0.9624262498457089,0.9275738227789518
32,0.9833899584748962,0.9622754767511659,0.9727181497817918,0.9727181497590908,0.9468853650349001
