ImageIdx,Precision,Recall,F1,Dice,IoU
21,0.9952558941920644,0.9298858294157153,0.9614610096521075,0.961461009629853,0.9257822946899447
22,0.970904318834754,0.9903046089284422,0.980508509990508,0.9805085099846544,0.9617623291489131
23,0.9908284264510352,0.9548651970398264,0.9725144485578076,0.972514448544857,0.9464993908357785
24,0.997355663287792,0.9633886760323542,0.9800779558250324,0.9800779558158051,0.9609341825724926
25,0.9937244354793523,0.9551378716070659,0.9740491555677605,0.974049155541012,0.9494111348528153
26,0.9860948884810056,0.9879081689512983,0.9870006958942241,0.9870006958667501,0.9743350186318787
27,0.9670667634872496,0.9959528418089038,0.9812972715254752,0.9812972715042088,0.9632812831994519
28,0.9719373309003964,0.9772252799392674,0.9745741324921136,0.9745741324613699,0.9504091551744042
29,0.9654368538414758,0.9877119303157568,0.9764473717932289,0.9764473717682041,0.9539786668859743
30,0.9680782440419115,0.9973059377132799,0.9824747648999885,0.9824747648912969,0.965553217740431
31,0.9707518758613649,0.9744325459855511,0.9725887286488698,0.9725887286240005,0.9466401194152991
32,0.9801198383575642,0.974327007434086,0.9772148381419905,0.9772148381193624,0.9554448720418635
33,0.9989828439682648,0.9370309120976975,0.967015655256162,0.9670156552244243,0.9361377644445487
34,0.9756050087588399,0.9891461649782923,0.9823289237301976,0.9823289236981111,0.9652715367206784
35,0.9938384519110427,0.9735005658242173,0.9835643847363156,0.9835643847128873,0.9676602924180886
36,0.9992218331387916,0.9555626428533461,0.9769046842734486,0.9769046842469051,0.9548520740981117
37,0.998231566537309,0.9628524046434495,0.9802228546621002,0.9802228546384587,0.9612128091877766
38,0.999063782797609,0.9372156915732108,0.9671519700684382,0.9671519700572005,0.9363932950627428
39,0.988689446366782,0.9692992685253896,0.9788983459129597,0.9788983459024796,0.9586688474887043
40,0.9994553747702363,0.925137059676098,0.9608613129131488,0.960861312881705,0.9246709075439522
41,0.9727969348659004,0.9860194174757282,0.9793635486981678,0.9793635486509468,0.9595616023280837
42,0.9888403471231574,0.989002006390726,0.9889211701503184,0.9889211701429702,0.9780851313866471
43,0.9738260599149995,0.9907719890318498,0.9822259396727482,0.9822259396470744,0.9650726795949934
44,0.9941491955143832,0.961297788445054,0.9774475410193275,0.9774475409980291,0.9558898738085625
45,0.9957261606022585,0.9396159396159396,0.9668576649978108,0.9668576649794054,0.9358416862862676
46,0.9878118236701219,0.9736162568766139,0.9806626710392401,0.9806626710115158,0.9620590192499412
47,0.9856979997927247,0.9852385145284094,0.9854682036005699,0.985468203575043,0.9713527038262088
48,0.9642074870569495,0.9954772061468881,0.9795928688835503,0.9795928688587788,0.9600019825059476
49,0.9859102927514828,0.9728862562583739,0.9793549761014623,0.9793549760956689,0.9595451436673714
50,0.9727734561041436,0.9865561101271937,0.9796163069544365,0.9796163069348598,0.9600470034876597
51,0.9661687170474517,0.9639740166580322,0.9650701190927408,0.9650701190734889,0.9324980724389939
52,0.9526096074319425,0.9807304277643261,0.9664655060994403,0.9664655060898317,0.9351071607038534
53,0.9931053811659193,0.9020416475739524,0.9453856620687815,0.9453856620435585,0.8964278485682844
54,0.9541102792974374,0.9989448694275916,0.9760129599970545,0.976012959979087,0.9531497195112487
55,0.9999234361840594,0.9187154866167212,0.9576008652136454,0.9576008651960919,0.9186508634010252
56,0.9667379620489196,0.9883655733109056,0.977432143946325,0.9774321439327757,0.9558604234754261
57,0.9969094733227454,0.9242677491244826,0.9592152813629323,0.9592152813431241,0.9216269840904117
58,0.9728608128581779,0.9968950388120148,0.9847312975063341,0.9847312974735054,0.969921849282858
59,0.9989620683147764,0.9198887826918064,0.9577961731578233,0.9577961731361606,0.9190104166267791
60,0.9841523698749637,0.9683834048640916,0.9762042111335448,0.9762042110983485,0.9535145794510836
61,0.9897010395815845,0.9861669615570211,0.98793084000709,0.9879308399911708,0.9761495350599876
62,1.0,0.9562425956357243,0.9776319131063315,0.977631913087233,0.9562425955991806
63,0.957263262270699,0.9976919632092046,0.977059577626341,0.97705957760986,0.9551480772721077
64,0.989257330775555,0.9772591910769397,0.9832216593125238,0.9832216592857432,0.9669970532565231
65,0.9633041079696582,0.9882263769580596,0.9756061059563005,0.9756061059319663,0.9523739955708608
66,0.9979461098342217,0.925697437060558,0.9604650068244929,0.9604650068018905,0.9239371575621887
67,0.9831223628691983,0.9809761422111336,0.9820480799250703,0.98204807989952,0.9647293359420984
68,1.0,0.897545518559501,0.9460068386036525,0.9460068385785775,0.8975455185143574
69,0.9722924496071063,0.9802631578947368,0.9762615347672464,0.9762615347505015,0.9536239653870715
70,0.9907071373584075,0.9596271637816245,0.974919509753524,0.974919509727147,0.9510663006254716
71,0.9983517222820237,0.9471517472474869,0.9720780177849107,0.9720780177689914,0.945672954341522
72,0.999683804464681,0.9297182850085279,0.9634324719648951,0.9634324719355365,0.9294449670196704
73,0.9940374787052811,0.9594611687326081,0.976443328827959,0.976443328796536,0.9539709488175834
74,1.0,0.9307233299374181,0.9641187999396955,0.9641187999033575,0.9307233298696898
75,0.9966465090709181,0.954208116216643,0.9749657156686117,0.9749657156423952,0.9511542496877673
76,0.9963285389856169,0.9440519312842951,0.969486032079259,0.9694860320614057,0.9407791279149114
77,0.9955145409757712,0.9461362405437043,0.9701975186993327,0.9701975186906419,0.9421200048547848
78,0.999819440264821,0.953561793238046,0.9761429075096956,0.9761429074810158,0.953397612433804
79,0.9925661611656259,0.961405529953917,0.9767373811265545,0.976737381097974,0.9545324563366009
80,0.9931506849315068,0.9457603844833505,0.9688763847371198,0.9688763847087253,0.9396316506969286
81,0.9863881570693764,0.9830582645661415,0.9847203957667982,0.9847203957359659,0.9699006969117436
82,0.9800825309491059,0.9748795971978984,0.9774741405328284,0.9774741405060094,0.9559407534101138
83,0.9801404317753092,0.9896825396825397,0.9848883740522325,0.9848883740263035,0.9702266714575327
84,0.9964009268845831,0.9523585127939306,0.973882035466461,0.9738820354429962,0.9490936413567628
