ImageIdx,Precision,Recall,F1,Dice,IoU
0,0.9741562198649952,0.9764160061859656,0.9752848040162193,0.9752848039691405,0.9517618239163593
1,0.9973749453113606,0.9200448430493273,0.9571505213314362,0.9571505213091098,0.9178223136388198
2,1.0,0.8963122692884032,0.9453213838296232,0.9453213838114036,0.8963122692556444
3,0.9479564418045539,0.9922530346392974,0.9695990742303334,0.9695990742069578,0.9409920448787557
4,0.9608109024340633,0.9714148615300247,0.9660837849814228,0.9660837849484922,0.9343927204975344
5,0.9833935928697554,0.9888813731292805,0.9861298482293424,0.9861298482085554,0.972639194936478
6,0.999353057879755,0.8707628711010899,0.9306369989557394,0.9306369989370504,0.8702723004367973
7,0.9966527196652719,0.9102025219717234,0.951467944877172,0.9514679448534185,0.9074285713853605
8,0.9823920576941089,0.9818403070298605,0.9821161048689139,0.9821161048459243,0.964860638351354
9,0.9640146190610065,0.9769694667363122,0.9704488101695715,0.970448810146684,0.9425940348677054
10,0.9974168989191762,0.9231785579463949,0.9588629308936448,0.9588629308623146,0.9209766507079478
11,0.9941775260426982,0.9625709464641816,0.9781189720008573,0.9781189719817992,0.957174999010137
12,0.998003939935552,0.9330048419948531,0.9644104335547964,0.9644104335487171,0.9312670432298006
13,1.0,0.892862125087189,0.9433990075173193,0.9433990074941434,0.8928621250456702
14,0.9998213647731332,0.9262977878303084,0.9616563099567595,0.9616563099292215,0.9261445118077141
15,0.994986480396575,0.9294848181866021,0.9611209359270847,0.9611209359009354,0.9251518960336711
16,0.9988367745419799,0.9274417528159234,0.9618161816181618,0.9618161815989236,0.9264411220358184
17,0.9670343932511356,0.9855820105820106,0.9762201113658696,0.9762201113338939,0.9535449193144647
18,0.9996252810392205,0.8786298512378548,0.9352303602208654,0.9352303601935426,0.8783405585864928
19,0.9932381667918858,0.9084126828310592,0.9489335520918786,0.9489335520432253,0.902829268204602
20,0.9942683749157114,0.9373063170441002,0.9649474416131539,0.9649474415736862,0.932269027034516
21,0.9967182601880877,0.9110812625923439,0.9519777315150523,0.9519777314927843,0.9083563967097421
22,0.992368527100544,0.9502689144538504,0.9708625426589624,0.9708625426529817,0.9433749940029765
23,0.9852220861627519,0.9257341596715567,0.9545521955428525,0.9545521955299834,0.9130558134500915
24,0.9979534956243787,0.947711329520425,0.9721837203562003,0.9721837203469708,0.9458730510428975
25,0.9977016777752241,0.9351572598018095,0.9654175469809853,0.9654175469541472,0.9331470334838162
26,0.9978548237476809,0.9590437980608492,0.9780644428027505,0.9780644427749599,0.9570705665930561
27,0.986864800318429,0.9816118247404539,0.9842313036190812,0.9842313035973749,0.9689521906739783
28,0.9946043165467626,0.9445815145188841,0.9689477270514942,0.9689477270200543,0.9397658609680409
29,0.9805150707830539,0.9731943796339503,0.9768410096278949,0.9768410096024761,0.954730417041977
30,0.9893549151491953,0.9748374582420346,0.9820425370231322,0.982042537014248,0.9647186377845665
31,0.9699749791492911,0.9534252190398115,0.9616288984780755,0.9616288984532279,0.9260936644141694
32,0.9822140879440612,0.9664311769866556,0.9742587161942,0.9742587161715249,0.9498094027523231
33,0.9996522948539638,0.9143238773692914,0.9550860407946316,0.9550860407629033,0.9140331912688985
34,0.9824167107350608,0.9776345217734509,0.9800197823936696,0.9800197823613578,0.9608223428393572
35,0.9963661363189943,0.9567144473783478,0.9761377850476282,0.9761377850241475,0.953387839443972
36,0.9997165532879818,0.9373837240206241,0.96754725262667,0.9675472526001276,0.9371346582560774
37,0.999949359396364,0.9356076759061833,0.9667090962498776,0.9667090962262139,0.9355633468712421
38,0.9995328826060234,0.9155519524388596,0.9557010378345342,0.9557010378233014,0.9151603826468169
39,0.9912561740755573,0.944619951235026,0.9673763177036402,0.9673763176931379,0.9368139955225868
40,0.9996572290395558,0.9188984813157729,0.957578145521408,0.9575781454899666,0.9186090461812644
41,0.978265126297239,0.9700970873786408,0.9741639855708297,0.9741639855233419,0.9496293479424416
42,0.9979446315356765,0.9380842684104926,0.9670890342745951,0.9670890342671865,0.9362753096352997
43,0.9849128771780705,0.9776418477114532,0.9812638932994602,0.9812638932734925,0.9632169575559426
44,0.9981438515081207,0.921909823418481,0.9585134352301591,0.9585134352088027,0.9203320211825975
45,0.9988548525622674,0.9036519036519036,0.9488713625237966,0.948871362505364,0.9027166881943184
46,0.9911212430259764,0.9274166385988548,0.9582112925209524,0.9582112924931644,0.9197750806747703
47,0.9921833457407211,0.9664370435593308,0.9791409755201638,0.9791409754944732,0.9591343682040128
48,0.9797995453606116,0.9747134707303284,0.9772498905006055,0.9772498904754271,0.9555118903186461
49,0.9919360759648564,0.9527184260630421,0.9719318018320464,0.9719318018262197,0.9453962330054768
50,0.9777894864832003,0.9710594107229109,0.9744128279176848,0.9744128278980064,0.9501023944175291
51,0.9849250325945241,0.963376240385765,0.9740314684610271,0.974031468441404,0.9493775281408562
52,0.9621569338653125,0.9634382566585956,0.9627971689552961,0.9627971689455892,0.9282631517374652
53,0.9931109707790344,0.8807596354564432,0.9335671883432272,0.9335671883180365,0.8754111633583619
54,0.9793589212399714,0.9798017861853261,0.979580303658215,0.9795803036397622,0.9599778474816327
55,1.0,0.8953606978298336,0.9447918793029859,0.944791879285453,0.8953606977983413
56,0.9756510453404057,0.9694421082141856,0.9725366669947829,0.9725366669811071,0.9465414830168193
57,0.9967452498240675,0.9018624641833811,0.946932976767508,0.9469329767477241,0.8992143480319333
58,0.9897159980930328,0.9808977387782652,0.9852871381110584,0.9852871380776566,0.9710009353888146
59,0.9988858748304592,0.895864106351551,0.9445742293069488,0.9445742292853151,0.8949698363397869
60,0.9853971531823881,0.955722460658083,0.9703329823159882,0.9703329822807534,0.9423755112891539
61,0.9928592779567571,0.9616857004986328,0.9770238912311665,0.9770238912152004,0.9550798721739591
62,1.0,0.9287270225856995,0.9630466226792684,0.9630466226601865,0.9287270225502072
63,0.9682898824800756,0.9877364015295049,0.9779164748213707,0.9779164748046943,0.9567872396904435
64,0.9947042253521127,0.9559802912989334,0.9749578950274718,0.9749578950005533,0.9511393631982363
65,0.9784081071446759,0.9708438605356241,0.9746113069723793,0.97461130694766,0.9504798653927733
66,0.9986895821783176,0.8988432751190746,0.946139521558516,0.9461395215359275,0.8977844229578277
67,0.9919797610076434,0.9578980196475908,0.9746410344554036,0.9746410344296311,0.9505364142278452
68,1.0,0.8821547128055528,0.937388097592261,0.9373880975672112,0.8821547127611832
69,0.9807271590790707,0.9727886470101956,0.9767417731587957,0.9767417731419056,0.9545408456094048
70,0.9985080861729426,0.8911850865512649,0.9417989417989417,0.9417989417724362,0.8899999999526595
71,0.9998265996185192,0.9200574437529918,0.9582848595645671,0.9582848595486407,0.9199106572776033
72,1.0,0.8777274598600247,0.9348827011620259,0.934882701132744,0.8777274598084027
73,0.9979177861364857,0.9396028332911712,0.9678827361563518,0.9678827361248247,0.9377643122553958
74,0.9998428414269999,0.92592053558434,0.9614628985945293,0.9614628985582038,0.9257857973715231
75,0.9965023317788141,0.944733933364914,0.9699278592850774,0.9699278592588709,0.9416115832052454
76,0.9950394500429653,0.9136391349567837,0.9526035337010377,0.952603533683227,0.9094966083216888
