ImageIdx,Precision,Recall,F1,Dice,IoU
0,0.975781551524508,0.9774792190218442,0.9766296475132786,0.9766296474661212,0.9543266961447271
1,0.9969965534219596,0.9080269058295964,0.9504341703825393,0.9504341703602339,0.9055498412009503
2,1.0,0.8852381126420817,0.9391260517234694,0.939126051705263,0.8852381126097277
3,0.959022664244047,0.9896871607618671,0.9741136474016513,0.9741136473779962,0.949533683617406
4,0.3092015643538252,0.9646970112421168,0.46830388339822304,0.4683038833904312,0.30574203219045076
5,0.9853845505854604,0.9890504777204701,0.9872141108954342,0.9872141108746052,0.9747510519988855
6,0.9996512945689129,0.8618564449455092,0.9256538585728123,0.925653858554132,0.8615974152505222
7,0.9981551760489142,0.9045185326709974,0.9490327753833818,0.9490327753596013,0.9030089170329021
8,0.9867580766341096,0.9835252269961621,0.9851389995780788,0.9851389995549871,0.9707132298147305
9,0.9694685261967584,0.9770644380075028,0.973251661424213,0.9732516614011955,0.9478969917101443
10,0.9981621400857668,0.9226123065307663,0.9589014222658165,0.9589014222344645,0.9210476728270179
11,0.29691571016125623,0.9702024850437183,0.4546826980104599,0.45468269800637406,0.29423258085558507
12,0.9989339299815742,0.9256991621031576,0.9609232074241475,0.9609232074180645,0.9247855541363098
13,0.9959187944746756,0.8850964891885608,0.937243026319029,0.9372430262959538,0.8818977898863968
14,0.9993383856610129,0.916588514370828,0.9561764451989756,0.9561764451714622,0.916032638608665
15,0.9924503164205618,0.9407988212387518,0.965934570602696,0.9659345705766017,0.93411359000292
16,0.9860976005188068,0.938474000925783,0.9616965768044905,0.9616965767854831,0.9262192103808498
17,0.12807532213539638,0.9788359788359788,0.22651269925082454,0.22651269924909118,0.1277216358714178
18,0.9993096523158027,0.8740736674534775,0.9325056367309889,0.9325056367036835,0.8735461926226933
19,0.6765401993832031,0.9259840973790124,0.7818483215913801,0.7818483215589785,0.6418316662827902
20,0.9955439717504624,0.9408820023837903,0.9674414804526329,0.9674414804131116,0.9369362240119531
21,0.998217645311417,0.9027087530781285,0.9480638562998143,0.9480638562775242,0.9012560904339879
22,0.9977602866833045,0.9401152835057762,0.968080416736516,0.9680804167305053,0.9381355218235866
23,0.984821869682165,0.9382861326848148,0.9609909608302645,0.9609909608173955,0.9249110686981257
24,0.9993832564061754,0.9297758528143336,0.9633237767400831,0.9633237767308462,0.9292426652682444
25,0.9944220816561242,0.9313334769495907,0.9618443739918794,0.9618443739651303,0.9264934368643721
26,0.9969205740514787,0.9560904937033322,0.9760787325425947,0.9760787325148312,0.9532751819015903
27,0.17678598220137556,0.9848671476332923,0.2997636756800182,0.2997636756780114,0.17630706472381102
28,0.7193662804445495,0.9622951856772316,0.8232842606624811,0.8232842606402012,0.6996458304263996
29,0.9820018945374172,0.9674910561518121,0.9746924704223145,0.9746924703968582,0.9506342655789579
30,0.9892054082734142,0.9710657710406264,0.9800516608510446,0.9800516608421621,0.9608836283329621
31,0.978823653978506,0.9473279704872675,0.9628183096391189,0.9628183096140494,0.9283024551424259
32,0.9853744242366684,0.9581659509627373,0.9715797359303305,0.9715797359075854,0.9447302526316991
33,0.9999284948158742,0.8894542679048467,0.9414616083751305,0.9414616083434388,0.8893976975838327
34,0.9841016430519524,0.973161426128141,0.9786009591532991,0.9786009591209327,0.9580985686834985
35,0.9951303492375799,0.9539324783100717,0.9740960084741682,0.9740960084507175,0.949500164220702
36,0.9999425386427627,0.9249986711316642,0.9610117075325822,0.9610117075060467,0.9249495056380913
37,0.999491482329011,0.9312959014451552,0.9641893549178318,0.9641893548941822,0.9308548424849228
38,0.9994342500122989,0.9149889654551187,0.9553491652950858,0.9553491652838544,0.9145152940441037
39,0.9916317057930911,0.9421605003710378,0.9662633049566739,0.9662633049461685,0.9347286495386048
40,0.9997895918081078,0.8982922679437898,0.9463272147907192,0.946327214759308,0.8981224797821243
41,0.9774038931820405,0.9700970873786408,0.973736783121376,0.9737367830739299,0.9488177759995425
42,0.9981682668014149,0.939466448688415,0.9679281541653587,0.9679281541579481,0.9378495867874684
43,0.9895059735227639,0.9695739295507277,0.9794385553720769,0.9794385553459906,0.9597056213288947
44,0.9985977376834626,0.9156523229898851,0.95532799713813,0.9553279971167704,0.9144765002604881
45,0.9983494049170358,0.8504088504088504,0.9184599092888969,0.9184599092705457,0.8492148530999736
46,0.9931754792000475,0.9394857976872123,0.9655848838886485,0.9655848838607938,0.9334597578820091
47,0.9923962516733601,0.9599109131403119,0.9758833131483334,0.9758833131226401,0.9529024628025655
48,0.29429377914320914,0.9698823045690497,0.45156736061258673,0.45156736060718394,0.29162867606837334
49,0.9937241320020141,0.9509437510283713,0.9718633827600911,0.9718633827542543,0.9452667733571823
50,0.16978120403995345,0.9804379327000483,0.28944038119908977,0.2894403811973701,0.1692080053894729
51,0.21650326064531175,0.9618618738293548,0.35344941204035907,0.3534494120377711,0.21466052402021862
52,0.9593744962115106,0.9606133979015336,0.9599935473463462,0.9599935473366673,0.9230649914510031
53,0.9938643204445473,0.874191741764676,0.9301947612211177,0.9301947611959207,0.869499164386008
54,0.9841921264629883,0.9759957794777103,0.9800768168315895,0.980076816813046,0.96093199269243
55,1.0,0.8940593014667089,0.9440668523676881,0.9440668523501566,0.8940593014352622
56,0.9711740482393478,0.9719091673675357,0.9715414687460591,0.9715414687324458,0.9446578925598883
57,0.9987121985878591,0.8950175103470233,0.9440258568220454,0.9440258568022325,0.8939857693328304
58,0.4661483641075478,0.9713128585892676,0.6299660720148845,0.6299660720010952,0.4598178622636262
59,0.9985995074129521,0.8983404292292988,0.9458204688393368,0.9458204688177057,0.897210048991313
60,0.9923463645231485,0.945994277539342,0.9686161057604278,0.9686161057249564,0.9391421672390894
61,0.9942838152210036,0.962457777062892,0.9781119738455252,0.9781119738295364,0.957161595771918
62,0.9999584337850196,0.919364084533955,0.9579691388750622,0.9579691388559887,0.9193289513558801
63,0.9630212694691006,0.9904233697337146,0.9765301270294138,0.9765301270128298,0.9541366607721058
64,0.9970679447420355,0.9574422004439872,0.9768533863661474,0.9768533863391654,0.9547540629040141
65,0.9839297633105715,0.9683678625568469,0.9760867904347161,0.9760867904098585,0.9532905536012888
66,0.9982686627966189,0.8892719437514176,0.9406232756759351,0.9406232756533689,0.8879025317773493
67,0.9974350578476315,0.9499974011123239,0.9731384607193249,0.973138460693418,0.9476822565100237
68,1.0,0.8716426918821044,0.9314199720520262,0.9314199720269961,0.8716426918382636
69,0.9841557897675717,0.9713419674841555,0.9777068959539577,0.9777068959370089,0.9563860814977825
70,0.9980934849779765,0.8086284953395473,0.8934267051138705,0.8934267050875824,0.8073814081680822
71,0.48851101381393613,0.9186532631243018,0.6378391553384075,0.637839155331341,0.46825538836163877
72,0.8191141173903557,0.8831382697171087,0.8499221734823829,0.8499221734583297,0.7390127466539194
73,0.9985071588518695,0.9306223121679736,0.9633703230874988,0.9633703230559635,0.9293292913395649
74,1.0,0.9152961723184398,0.955775075987842,0.9557750759515283,0.915296172251834
75,0.9974049418932641,0.9305752934364967,0.9628318584070796,0.9628318583808623,0.9283276450024506
76,0.9960986759142497,0.9065380339274827,0.9492104620815262,0.9492104620637036,0.9033307125686751
77,0.9943807512445316,0.9213271135803763,0.9564610180558453,0.9564610180471714,0.9165551403334222
78,1.0,0.9202686412949888,0.9584790601739754,0.9584790601453239,0.9202686412421636
79,0.9966654541045229,0.946947004608295,0.9711703196077273,0.9711703195790403,0.9439563594060317
80,0.24377591840921414,0.9518251516191784,0.3881429288039104,0.3881429287993824,0.2408048056706839
81,0.9951216339274099,0.9564266066516629,0.9753905004781639,0.9753905004470708,0.9519631634029019
82,0.9912678611930142,0.9567644483362522,0.9737105937395566,0.9737105937124398,0.9487680451020966
83,0.9932110594032302,0.9598412698412698,0.976241087044262,0.9762410870179943,0.9535849452820866
