,lead_time,lead_time,total_bubbles,sec_per_bubble,sec_per_bubble,bubbles_per_min,bubbles_per_min
,mean,median,mean,mean,median,mean,median
mode,,,,,,,
manual_only,179.18428571428572,170.69,16.5,16.798390733490113,12.295874999999999,5.213133416004039,4.882000190348352
preannotations_only,57.066,45.404,16.357142857142858,11.83212323879824,8.484363636363637,25.059573740733736,7.071832676152923
preannotations_plus_sam2,25.11266666666667,15.341,16.642857142857142,3.204895807279141,3.0559999999999996,40.874205949114135,19.63350785340314
